Date,Open,Low,High,Close,Avg,Volume,Count
08.08.2023,1 167.45,1 130.75,1 167.45,1 150.45,1 149.65,1 359 053 352.50,17 351
07.08.2023,1 164.20,1 160.00,1 183.60,1 163.95,1 173.10,1 585 526 440.00,21 212
04.08.2023,1 182.05,1 150.00,1 186.95,1 162.25,1 172.20,1 826 423 723.50,21 262
03.08.2023,1 181.90,1 172.00,1 185.00,1 182.05,1 178.95,1 051 773 820.50,13 544
02.08.2023,1 180.00,1 173.70,1 188.55,1 179.95,1 181.80,877 564 512.00,11 567
01.08.2023,1 192.00,1 173.00,1 192.25,1 178.50,1 183.00,1 219 261 777.00,14 133
31.07.2023,1 172.80,1 169.15,1 192.50,1 189.20,1 180.95,1 852 100 763.00,18 300
28.07.2023,1 165.00,1 159.55,1 172.50,1 168.50,1 167.40,1 090 870 994.50,11 976
27.07.2023,1 162.10,1 158.10,1 174.70,1 165.95,1 167.45,1 433 390 724.00,13 663
26.07.2023,1 166.15,1 147.50,1 179.35,1 161.50,1 162.75,3 334 214 371.00,27 921
25.07.2023,1 152.55,1 148.25,1 168.00,1 164.30,1 159.85,1 726 624 957.50,18 503
24.07.2023,1 152.50,1 146.60,1 164.25,1 152.45,1 156.05,1 489 017 512.00,21 438
21.07.2023,1 153.50,1 148.20,1 168.00,1 154.60,1 156.95,1 914 445 813.00,25 887
20.07.2023,1 147.30,1 135.50,1 173.80,1 152.15,1 157.00,5 048 010 742.50,48 611
19.07.2023,1 144.80,1 125.35,1 153.05,1 143.80,1 140.75,3 825 624 622.00,37 312
18.07.2023,1 118.20,1 116.10,1 146.80,1 141.10,1 138.30,5 492 556 800.50,52 251
17.07.2023,1 079.05,1 075.00,1 118.75,1 115.20,1 100.55,3 357 397 734.50,38 835
14.07.2023,1 072.80,1 065.40,1 086.45,1 082.30,1 077.80,2 088 677 235.00,23 919
13.07.2023,1 079.70,1 068.55,1 082.70,1 072.80,1 074.55,1 781 836 914.50,20 985
12.07.2023,1 075.55,1 065.10,1 084.85,1 077.40,1 079.45,2 575 809 795.50,31 821
11.07.2023,1 102.25,1 060.00,1 104.50,1 075.60,1 076.70,8 042 542 048.50,103 868
10.07.2023,1 074.00,1 073.05,1 230.85,1 095.95,1 143.30,34 405 348 599.00,239 761
07.07.2023,1 078.00,1 065.00,1 083.10,1 071.25,1 072.65,1 305 442 060.00,16 427
06.07.2023,1 088.20,1 072.55,1 094.65,1 078.00,1 082.60,1 423 334 793.00,16 334
05.07.2023,1 074.20,1 070.50,1 093.25,1 084.70,1 083.70,2 195 117 345.00,22 759
04.07.2023,1 074.70,1 066.00,1 078.50,1 072.00,1 072.10,973 442 522.00,15 520
03.07.2023,1 082.20,1 061.35,1 089.90,1 071.70,1 074.05,1 622 520 201.50,18 782
