Date,Open,Low,High,Close,Avg,Volume,Count
24.09.2025,291.80,288.40,296.64,293.31,292.92,14 013 824 160.56,182 044
23.09.2025,298.26,290.39,300.11,291.60,295.86,10 055 129 316.84,147 977
22.09.2025,295.86,292.16,299.30,298.05,294.95,12 146 855 505.87,207 648
19.09.2025,301.60,294.61,303.80,294.84,298.97,11 635 708 803.64,232 640
18.09.2025,304.80,300.66,305.05,301.68,301.98,8 315 372 549.13,119 393
17.09.2025,301.80,299.80,305.92,304.50,302.82,9 515 741 220.01,119 727
16.09.2025,303.00,299.70,304.20,301.80,301.63,7 874 847 903.39,126 368
15.09.2025,303.61,300.71,304.75,302.48,302.60,7 501 199 667.67,162 035
12.09.2025,307.50,302.53,308.72,303.50,305.30,12 001 884 293.42,183 411
11.09.2025,309.76,305.80,310.77,307.11,307.50,9 052 430 559.63,155 026
10.09.2025,313.65,309.00,313.65,309.76,311.00,5 999 706 054.39,96 667
09.09.2025,313.00,311.62,314.25,313.06,313.13,5 359 212 726.61,83 731
08.09.2025,310.50,310.10,313.26,312.83,312.26,5 730 658 424.58,100 546
05.09.2025,309.10,308.80,311.16,310.50,310.18,3 614 081 672.13,71 629
04.09.2025,309.60,307.50,310.80,308.74,309.31,3 974 488 416.24,72 221
03.09.2025,308.45,307.21,309.68,309.49,308.48,3 233 933 499.51,80 864
02.09.2025,309.20,307.05,310.10,308.44,308.29,5 366 665 365.11,120 482
01.09.2025,309.99,308.82,312.50,309.20,310.47,4 011 172 329.40,95 187
29.08.2025,311.18,308.95,311.82,310.04,310.39,4 611 253 588.03,88 248
28.08.2025,313.03,310.12,314.50,310.82,312.24,6 341 434 576.04,104 055
27.08.2025,312.00,311.06,313.78,312.78,312.55,3 654 563 019.24,67 072
26.08.2025,311.11,310.50,314.00,311.79,312.35,3 529 157 240.57,70 047
25.08.2025,312.11,308.75,312.50,311.42,310.43,5 152 868 818.66,189 425
22.08.2025,310.11,309.75,312.49,312.05,311.32,4 824 423 002.32,88 271
21.08.2025,314.17,309.28,315.10,309.98,312.12,9 613 839 595.84,130 866
20.08.2025,316.53,313.02,317.51,314.17,314.63,5 869 479 046.82,99 009
19.08.2025,318.98,316.29,319.73,316.50,318.30,6 964 277 289.18,94 477
18.08.2025,316.86,310.03,319.89,318.38,316.41,14 947 370 865.07,200 454
15.08.2025,318.90,318.45,320.50,319.40,319.56,8 332 392 054.18,104 040
14.08.2025,317.60,314.81,319.20,318.73,317.34,8 396 973 453.22,102 665
13.08.2025,318.00,317.05,319.70,317.51,318.33,6 725 812 960.17,109 494
12.08.2025,318.17,316.60,318.99,318.00,317.89,5 965 464 945.68,85 474
11.08.2025,321.72,317.05,322.90,317.82,319.56,13 561 508 440.33,217 315
08.08.2025,314.68,312.60,317.98,317.97,314.82,11 005 948 334.74,145 112
07.08.2025,310.22,308.76,316.50,313.43,313.28,22 585 748 627.03,255 507
06.08.2025,307.40,303.33,312.96,310.22,308.02,18 467 299 362.31,205 343
05.08.2025,307.97,305.25,308.67,307.38,307.01,6 600 273 789.41,115 124
